chr,gene,length
chr8,LINC02948.csv,5480
chr9,LOC107986990.csv,39734
chr13,LMO7DN.csv,12776
chr23,CLDN2.csv,30698
chr2,LOC105373699.csv,54578
chr7,TAS2R41.csv,924
chr15,GCAWKR.csv,27127
chr5,SLC25A48.csv,309466
chr12,LOC107987170.csv,4393
chr11,FADS2.csv,51152
chr12,OR8S1.csv,939
chr15,LACTB.csv,20257
chr16,LOC107984817.csv,4331
chr9,SNORD36A.csv,72
chr19,KCTD15.csv,20222
chr2,LTBP1.csv,497381
chr18,LINC01387.csv,79238
chr8,PKIA.csv,88928
chr2,SP9.csv,3547
chr19,ZNF444.csv,28385
chr11,B3GNT6.csv,7576
chr11,MDK.csv,3054
chr14,GLRX5.csv,9665
chr23,SCARNA23.csv,130
chr16,NFATC3.csv,143890
chr19,OR10H2.csv,1029
chr2,MIR128-1.csv,82
chr16,TSC2.csv,41688
chr15,SNORD116-29.csv,85
chr20,TNFRSF6B.csv,2033
chr16,LCMT1.csv,66530
chr15,TMOD3.csv,86073
chr6,LOC105375047.csv,28559
chr3,LINC02032.csv,9871
chr16,LOC105371310.csv,134908
chr4,MIR4798.csv,75
chr2,MIR26B.csv,77
chr19,LOC105372452.csv,9513
chr19,KIR2DL4.csv,10908
chr11,OLFML1.csv,25872
chr3,CTNNB1.csv,41024
chr3,SIDT1.csv,97284
chr13,LINC00368.csv,10065
chr4,USP38.csv,39513
chr1,CAMSAP2.csv,121815
chr4,LINC01256.csv,87415
chr8,DPY19L4.csv,74129
chr11,MIR4692.csv,63
chr13,LINC00370.csv,15715
chr3,ADPRH.csv,10454
chr5,TSLP.csv,7965
chr19,STK11.csv,22654
chr19,FOSB.csv,7184
chr20,LOC105372544.csv,74761
chr10,LOC105378390.csv,4824
chr4,LINC01098.csv,261994
chr4,LOC105379412.csv,51722
chr19,PPP2R1A.csv,39467
chr7,LOC105375222.csv,47164
chr1,SWT1.csv,134722
chr11,LRTOMT.csv,29933
chr24,CDY1.csv,3417
chr14,LOC105370504.csv,416433
chr4,LOC102724158.csv,38726
chr14,TRAJ30.csv,57
chr1,ZYG11B.csv,100884
chr19,ZNF223.csv,18531
chr21,MIR6724-4.csv,92
chr15,LOC105370965.csv,9053
chr14,LOC107984659.csv,14274
chr4,LOC112268467.csv,4427
chr19,ZFP36.csv,2561
chr17,OTOP2.csv,10959
chr9,LOC105376234.csv,82724
chr15,CCNB2.csv,19900
chr7,EMSLR.csv,3033
chr11,TMEM132A.csv,12700
chr23,LOC105379413.csv,11223
chr19,MIR1470.csv,61
chr19,SNORD152.csv,54
chr11,SRSF8.csv,4349
chr15,CERS3-AS1.csv,64976
chr11,LOC105376588.csv,18268
chr6,LOC101928842.csv,88319
chr19,PPP5C.csv,43907
chr1,MAEL.csv,101094
chr3,COL6A6.csv,161429
chr4,RPS3A.csv,5015
chr13,TPT1-AS1.csv,50139
chr1,FLG-AS1.csv,53234
chr12,CCDC62.csv,53908
chr1,LOC101928372.csv,17458
chr17,C1QTNF1.csv,26855
chr2,LOC101927283.csv,27451
chr23,MTMR1.csv,72147
chr1,UQCRH.csv,13079
chr16,DPEP1.csv,28233
chr19,CIC.csv,27267
chr15,LOC105370997.csv,3075
chr2,LOC107984020.csv,5386
chr2,C2orf16.csv,45337
chr16,DCTN5.csv,36042
chr7,LOC105375522.csv,13853
chr7,CDHR3.csv,159683
chr4,LINC02513.csv,18846
chr20,LOC100505664.csv,30668
chr1,NAXE.csv,8043
chr7,LINC02604.csv,2178
chr7,LOC105375207.csv,22713
chr9,ZBTB34.csv,25240
chr1,AMPD2.csv,12219
chr7,PPP1R17.csv,22944
chr1,STXBP3.csv,62850
chr8,LOC105375857.csv,12700
chr3,ECT2.csv,78580
chr11,LOC105376533.csv,29658
chr19,LOC107985306.csv,2398
chr5,LIX1-AS1.csv,111656
chr17,LOC105371755.csv,72103
chr23,CPXCR1.csv,7557
chr2,LINC01238.csv,6594
chr19,ICAM1.csv,15496
chr5,NSG2.csv,63474
chr20,UCKL1-AS1.csv,3602
chr4,LOC105377460.csv,22994
chr6,ULBP1.csv,9773
chr22,LL22NC01-81G9.3.csv,2925
chr16,CKLF-CMTM1.csv,26560
chr14,OR4E2.csv,13808
chr1,LOC105376819.csv,31577
chr20,SEMG2.csv,3086
chr1,GPR3.csv,3193
chr16,NECAB2.csv,34533
chr2,TRI-TAT2-1.csv,93
chr3,ARF4-AS1.csv,3128
chr20,SLC9A8.csv,79415
chr15,MIR5701-1.csv,82
chr10,LOC105378369.csv,14408
chr3,MIR6822.csv,61
chr21,MIS18A-AS1.csv,1795
chr11,FBXO3-DT.csv,972
chr11,MIR1237.csv,102
chr2,PTPN18.csv,19394
chr19,POLR1G.csv,4094
chr15,MIR5701-3.csv,82
chr10,BTAF1.csv,107668
chr10,JMJD1C-AS1.csv,1335
chr12,MVK.csv,24665
chr12,PPFIA2-AS1.csv,33234
chr15,SNORD116-13.csv,94
chr17,METTL23.csv,7841
chr1,CD160.csv,19977
chr6,PHF3.csv,90210
chr9,LOC105376247.csv,109905
chr8,LOC105379333.csv,14477
chr10,LOC107984236.csv,893
chr17,RUNDC1.csv,14627
chr7,LOC100128885.csv,43895
chr2,LINC01954.csv,6852
chr1,TP73.csv,83686
chr15,RCN2.csv,22645
chr14,TRAV8-7.csv,482
chr2,GULP1.csv,304228
chr14,PNP.csv,7684
chr9,SNORD62B.csv,86
chr17,RANGRF.csv,1418
chr1,HSD17B7.csv,22122
chr3,ESYT3.csv,47110
chr4,RBPJ.csv,271674
chr16,NRN1L.csv,3971
chr8,RIPK2.csv,33249
chr3,MTMR14.csv,52929
chr23,SLC6A14.csv,24853
chr7,LOC105375466.csv,8608
chr8,LOC105375844.csv,5431
chr4,EVC.csv,117845
chr20,SSTR4.csv,3926
chr19,HSD11B1L.csv,7496
chr12,LOC105370073.csv,27714
chr14,SNORD114-22.csv,71
chr11,C11orf53.csv,40677
chr17,USP43.csv,86195
chr22,IGLV2-33.csv,476
chr14,PRKCH.csv,363676
chr11,POU2F3.csv,83308
chr23,POLA1.csv,303110
chr13,LOC105370307.csv,48034
chr5,BASP1.csv,60012
chr16,ATXN2L.csv,14239
chr2,LOC105373691.csv,69330
chr1,SNORD38A.csv,71
chr2,LOC105373709.csv,18737
chr4,TRIML1.csv,13540
chr11,IL10RA.csv,16644
chr7,LOC101929088.csv,27512
chr5,CTXN3.csv,9549
chr7,STRA8.csv,26749
chr23,LOC105373176.csv,3121
chr2,MOB4.csv,38146
chr14,TRP-TGG1-1.csv,72
chr14,PSMB11.csv,1849
chr12,LRRIQ1.csv,236710
chr5,LINC02240.csv,108967
chr13,LOC105370282.csv,23413
chr22,TBX1.csv,26891
chr17,LINC00674.csv,34375
chr2,ITGA4.csv,81736
chr10,CASP7.csv,51716
chr2,SATB2-AS1.csv,4661
chr1,NR5A2.csv,149706
chr16,CNEP1R1.csv,11857
chr2,LOC105373666.csv,9386
chr2,PKDCC.csv,10497
chr1,ZNF593.csv,966
chr3,VIPR1.csv,48275
chr2,LOC105373527.csv,1727
chr17,WDR81.csv,22063
chr17,EIF4A1.csv,6182
chr19,MIR6794.csv,68
chr3,NCBP2AS2.csv,870
chr4,LOC105377379.csv,32948
chr19,HDGFL2.csv,29924
chr19,ZNF480.csv,28759
chr2,LOC107985889.csv,9864
chr2,LOC102724497.csv,43158
chr13,LOC107984608.csv,53137
chr19,MIR6887.csv,65
chr12,HOXC4.csv,39143
chr10,ELOVL3.csv,4823
chr19,LOC112268244.csv,4999
chr5,SPEF2.csv,197245
chr3,LOC105377035.csv,3755
chr22,IGLV3-32.csv,490
chr23,MCTS1.csv,17059
chr11,LINC02688.csv,5885
chr18,LOC107985149.csv,1918
chr2,FOSL2.csv,24463
chr1,EXO1.csv,41973
chr2,SMARCAL1.csv,70570
chr5,LOC105379085.csv,121474
chr8,SNORD65B.csv,73
chr12,LOC107987182.csv,2632
chr2,IGKV6D-41.csv,553
chr6,MAP3K4.csv,125865
chr17,FKBP10.csv,10278
chr24,LOC105377219.csv,427
chr1,PPIE.csv,26854
chr14,TRAJ58.csv,63
chr2,LOC105373921.csv,17225
chr3,CMTM7.csv,63704
chr1,NBPF26.csv,118271
chr4,LARP7.csv,20444
chr16,MIR6511A2.csv,67
chr7,PMPCB.csv,32468
chr12,LOC105369655.csv,18429
chr12,EIF2S3B.csv,17246
chr19,LINC01869.csv,1198
chr1,LOC105371254.csv,8726
chr5,ARRDC3-AS1.csv,40369
chr11,LOC100132686.csv,1132
chr6,KHDC3L.csv,1514
chr6,HCG20.csv,25426
chr14,TRAJ53.csv,66
chr23,SLC25A14.csv,33469
chr23,TMLHE-AS1.csv,27571
chr2,IGFBP-AS1.csv,539008
chr20,PTPRA.csv,174486
chr11,NTM.csv,966208
chr2,PTMA.csv,5027
chr2,IL37.csv,7718
chr7,FSCN1.csv,13840
chr6,LOC105377893.csv,946
chr8,LOC101929237.csv,10051
chr1,LOC105373215.csv,66659
chr6,SNORD32B.csv,77
chr7,LOC105375366.csv,37992
chr3,LOC105374220.csv,48606
chr20,SCP2D1.csv,596
chr13,DIAPH3-AS1.csv,31640
chr7,CCDC146.csv,172590
chr15,LOC102723335.csv,1134
chr8,LOC105375918.csv,4869
chr1,LGALS8.csv,34768
chr7,LOC105375469.csv,16693
chr1,TSEN15.csv,45756
chr5,ZSWIM6.csv,213915
chr17,ABR-AS1.csv,10031
chr15,ST20-AS1.csv,2084
chr12,MAPKAPK5.csv,59995
chr22,IGLV1-44.csv,468
chr9,LOC105376100.csv,4088
chr1,MIR5585.csv,59
chr19,C5AR2.csv,15716
chr16,LOC112694756.csv,17264
chr10,LINC02629.csv,13674
chr12,FKBP4.csv,10454
chr11,BIRC2.csv,31457
chr23,MOSPD2.csv,48907
chr9,TTC16.csv,15527
chr19,CYP4F12.csv,25797
chr7,AGFG2.csv,29018
chr5,ARHGAP26.csv,458642
chr2,LOC105373716.csv,6767
chr9,LOC107987110.csv,9912
chr2,CIAO1.csv,8015
chr6,ZNF451.csv,81336
chr16,CRYM-AS1.csv,17743
chr1,TMEM61.csv,11680
chr15,SPINT1.csv,14160
chr1,LOC105371223.csv,8498
chr14,FLJ22447.csv,84174
chr6,LOC105374929.csv,11994
chr16,MIR5587.csv,53
chr12,OVCH1-AS1.csv,98031
chr5,LOC105379171.csv,42488
chr19,TRAPPC2B.csv,1855
chr3,PDIA5.csv,95080
chr7,OR2A5.csv,9898
chr7,RUNDC3B.csv,203899
chr20,LOC105372711.csv,10635
chr23,DMRTC1B.csv,71914
chr1,PCAT6.csv,968
chr22,NCF4.csv,17010
chr19,PPAN.csv,5790
chr4,PHOX2B-AS1.csv,106969
chr4,ARHGAP24.csv,527517
chr1,LOC107984964.csv,11943
chr14,LOC101928352.csv,3484
chr1,MRPL20-AS1.csv,2517
chr2,SLC4A1AP.csv,31081
chr4,PRIMPOL.csv,45281
chr23,MAGEB6.csv,3207
chr3,LOC105374247.csv,6545
chr2,LOC105376754.csv,6107
chr14,MIA2.csv,154608
chr16,LOC105371360.csv,3220
chr14,TRAJ59.csv,54
chr10,ADRA2A.csv,3879
chr2,GALNT5.csv,60836
chr12,MYRFL.csv,134580
chr1,LINC02792.csv,21605
chr19,ZNF225.csv,23397
chr16,RAB11FIP3.csv,97391
chr1,CADM3.csv,31722
chr19,MBD3L2.csv,2415
chr8,RALYL.csv,739080
chr11,ARL2-SNX15.csv,26460
chr21,SLC5A3.csv,32683
chr8,MIR5680.csv,84
chr13,LOC105370259.csv,120768
chr21,RSPH1-DT.csv,905
chr15,SLC28A2.csv,25613
chr9,LOC102723468.csv,10222
chr7,LOC105375594.csv,4112
chr13,CLDN10.csv,146172
chr23,KLF8.csv,383409
chr6,TRK-TTT7-1.csv,73
chr1,FNBP1L.csv,106544
chr13,SPATA13.csv,327268
chr16,LOC105371264.csv,6855
chr19,SNAR-A12.csv,122
chr14,ADSS1.csv,23125
chr11,RPS3.csv,22785
chr23,RTL4.csv,374502
chr3,MAP3K13.csv,206157
chr8,TRY-GTA5-2.csv,89
chr8,LOC105375767.csv,467
chr13,LOC780529.csv,3498
chr1,LOC101927452.csv,15802
chr1,TMEM201.csv,26035
chr1,LINC01135.csv,114562
chr19,NLRP8.csv,40798
chr7,AGBL3.csv,149644
chr16,MOSMO.csv,76544
chr22,APOL1.csv,14461
chr22,IGLV2-23.csv,471
chr2,CTDSP1.csv,7709
chr14,TRAJ26.csv,60
chr12,MARS1.csv,28588
chr16,CALB2.csv,31716
chr3,LOC105374017.csv,16779
chr17,MIR4523.csv,69
chr3,LOC102724438.csv,25848
chr19,TOMM40.csv,12464
chr7,LOC105375483.csv,33025
chr11,LOC101927226.csv,19448
chr5,MIR1303.csv,86
chr13,LINC00351.csv,181060
chr1,KIF2C.csv,28064
chr15,GABRA5.csv,82490
chr9,LOC105379434.csv,1413
chr1,STUM.csv,60485
chr7,WDR86-AS1.csv,4194
chr3,RPP14.csv,13949
chr1,APCS.csv,1040
chr1,RCAN3.csv,38697
chr6,LOC645967.csv,1276
chr11,LINC02687.csv,17112
chr1,COX20.csv,9758
chr1,SNX7.csv,99217
chr6,LOC101929523.csv,26354
chr1,LOC105378849.csv,65424
chr19,SIGLEC10-AS1.csv,2474
chr6,LOC105377941.csv,14011
chr2,RETREG2.csv,7249
chr2,UNC80.csv,227465
chr19,LOC93429.csv,4597
chr16,TRAPPC2L.csv,6459
chr1,SAMD11.csv,20652
chr7,LOC107986757.csv,2544
chr1,FCRLA.csv,7331
chr11,LINC02722.csv,3703
chr6,RSPH4A.csv,34868
chr16,LOC112268174.csv,23792
chr9,LOC105376167.csv,12600
chr12,PTPN11.csv,91004
chr24,NLGN4Y.csv,323039
chr1,TRE-CTC1-1.csv,72
chr4,LOC105377393.csv,5596
chr7,WASL-DT.csv,1787
chr16,CES2.csv,10626
chr8,LINC00534.csv,166472
chr1,CCDC18.csv,99236
chr22,TTLL1-AS1.csv,13782
chr8,SDCBP.csv,29600
chr12,SMIM41.csv,28552
chr17,LOC107985079.csv,13779
chr8,LOC101929759.csv,3725
chr12,BORCS5.csv,114156
chr5,LINC02488.csv,17368
chr6,LOC107986594.csv,38647
chr2,LOC101929510.csv,14076
chr1,LOC107985373.csv,832
chr6,LOC105375095.csv,3773
chr18,LOC105372155.csv,6706
chr17,MGAT5B.csv,81990
chr3,ALDH1L1-AS1.csv,4430
chr5,SLC12A2.csv,105912
chr8,KBTBD11.csv,36226
chr15,MKRN3.csv,2371
chr1,TEX38.csv,4716
chr22,IGLV3-1.csv,481
chr1,LOC105378930.csv,21481
chr15,SNORD115-23.csv,82
chr15,LOC101928472.csv,2976
chr2,ANKRD53.csv,8233
chr4,NDST3.csv,225624
chr1,LOC105376674.csv,11489
chr21,LOC105379504.csv,16038
chr18,MIR122HG.csv,5019
chr5,PPWD1.csv,24255
chr20,NXT1.csv,3981
chr21,SMIM11.csv,13645
chr10,SVIL-AS1.csv,78323
chr23,SUPT20HL1.csv,7201
chr12,OR6C68.csv,939
chr2,NRP2.csv,115631
chr2,LOC107985780.csv,14007
chr1,CDC73.csv,132785
chr5,LOC105378969.csv,45956
chr6,LOC107986597.csv,1576
chr6,ZKSCAN3.csv,19262
chr15,LOC105376730.csv,2110
chr1,LELP1.csv,1691
chr19,FFAR1.csv,5963
chr11,TALDO1.csv,17549
chr19,SPACA6.csv,27563
chr11,UPK2.csv,2262
chr10,LINC02930.csv,190361
chr20,SDCBP2-AS1.csv,53393
chr14,ANG.csv,10010
chr3,KAT2B.csv,113998
chr4,LOC105377319.csv,17030
chr3,MIR128-2.csv,84
chr3,LOC105374189.csv,31734
chr8,SPIDR.csv,475429
chr12,CACNA1C.csv,728399
chr1,LOC101929536.csv,1196
chr1,CMPK1.csv,45050
chr6,LINC01556.csv,755
chr7,FEZF1-AS1.csv,6420
chr12,OGFOD2.csv,5317
chr5,LINC02163.csv,23380
chr7,PRKAG2-AS1.csv,2182
chr22,LOC105373032.csv,40173
chr5,MIR8056.csv,82
chr1,C1orf220.csv,6094
chr2,LOC105373488.csv,1429
chr22,LOC105372957.csv,6129
chr3,GPR62.csv,2119
chr2,ZNF512.csv,40176
chr15,KNL1.csv,70331
chr3,ZDHHC23.csv,50102
chr23,NBDY.csv,89938
chr6,SCUBE3.csv,39124
chr9,MIR2278.csv,96
chr2,CMKLR2-AS.csv,62868
chr14,MIR337.csv,93
chr2,LOC105373510.csv,906
chr11,OR8G1.csv,13270
chr2,DDX18.csv,17687
chr2,RPL31.csv,17436
chr2,CHCHD5.csv,4594
chr19,KIR2DS4.csv,15869
chr23,LOC105373373.csv,4709
chr19,LOC105372317.csv,23033
chr1,TRL-CAA4-1.csv,106
chr13,CLYBL.csv,302755
chr4,LOC105377351.csv,3452
chr7,ST7-OT3.csv,27257
chr3,LOC107986068.csv,49862
chr7,LOC105375473.csv,66227
chr11,LINC02700.csv,24138
chr6,GTF2H5.csv,31029
chr1,MAST2.csv,249133
chr11,ART1.csv,20407
chr10,LINC02626.csv,1937
chr19,LOC105372441.csv,20614
chr9,LOC105376023.csv,2040
chr12,SNORA9B.csv,131
chr2,MIR4435-1.csv,80
chr15,SNORD115-34.csv,82
chr11,CCDC83.csv,64952
chr6,C6orf120.csv,4235
chr6,MOG.csv,15274
chr7,SLC29A4.csv,32602
chr9,IDNK.csv,21805
chr6,LOC107986604.csv,2845
chr10,SNORD172.csv,59
chr8,LOC105375877.csv,1666
chr4,MYOZ2.csv,51958
chr4,RAB33B.csv,23378
chr5,MIR3977.csv,70
chr7,MUC3A.csv,18814
chr14,LOC105370543.csv,10221
chr10,LOC107984175.csv,12947
chr13,LINC00558.csv,60701
chr3,PTPN23.csv,32435
chr2,HOXD11.csv,2475
chr15,LOC105370924.csv,3091
chr13,LOC105370302.csv,111010
chr19,LOC100996681.csv,4419
chr10,SYNPO2L-AS1.csv,15138
chr13,LOC102723381.csv,8044
chr23,LINC00892.csv,2887
chr15,FANCI.csv,73287
chr7,BHLHA15.csv,4019
chr23,MIR1264.csv,69
chr2,PPP1R21.csv,74621
chr3,LINC02005.csv,70378
chr10,SGMS1-AS1.csv,6686
chr8,ADAM32.csv,177389
chr23,GPR50.csv,6272
chr14,PRMT5-AS1.csv,3952
chr20,BPIFB4.csv,32109
chr12,GLI1.csv,12667
chr22,IGLV4-60.csv,484
chr23,LOC101928128.csv,8584
